text
### Detailed Description:2023년 신모델 스마트워치는 남녀공용 디자인으로 스포츠 활동은 물론 일상생활에서도 편리하게 착용할 수 있습니다. 블루투스를 통한 호출 기능이 탑재되어 있어 언제 어디서나 손쉽게 통화가 가능합니다. 심박수 모니터링 기능으로 건강 관리를 한층 더 철저히 할 수 있으며, 걸음수 추적 기능으로 활동량을 정확히 파악할 수 있습니다. 방수 기능이 있어 수영이나 비 오는 날에도 걱정 없이 사용할 수 있습니다. 다양한 기능을 갖춘 이 스마트워치는 일상의 활동을 더욱 풍부하고 건강하게 만들어 줄 것입니다."
"### Instruction: Given a raw source for a product, generate related search keywords in Korean that are relevant to the raw source and practically usable.

### Raw Source:유럽식 간단한 현대 철 예술 침대 헤드 램프 침실 침대 옆 탁자 램프 창의적인 개성 장식 소형 야간등 LED 독서등
### Related Keywords:[유럽식 침대헤드 램프, 철제 침실 램프, LED 독서등, 침대 옆 탁자 램프, 현대적인 야간등, 창의적인 침실 조명, 소형 LED 램프, 유럽 디자인 조명]"
"### Instruction: Given a raw source for a product, generate a coherent and relevant product title in Korean.

### Raw Source:2023 신형 스포츠 멀티 기능 전화 블루투스 연결 심박수 혈압 감시 방수 남녀 공용 스마트 워치
### Product Title:2023 스마트 워치 심박수 혈압 체크 방수 기능 Bluetooth 연동"
"### Instruction: Given a raw source for a product, generate a coherent and relevant product title in Korean.

### Raw Source:2023 신형 스마트워치 남녀공용 멀티펑션 스포츠 걸음수 측정 심박수 모니터링 방수 블루투스 스마트 웨어러블 기기
### Product Title:2023 신형 스마트워치 심박수 방수 걸음수 측정 멀티기능"
"### Instruction: Given a raw source for a product, generate related search keywords in Korean that are relevant to the raw source and practically usable.

### Raw Source:다기능 애완견 목욕 브러시 마사지 빗 짧은 털 긴 털 개용 목욕 브러시 고무 장갑형 세척
### Related Keywords:[개 목욕 브러시, 애완견 마사지 빗, 고무 장갑형 개 브러시, 긴 털용 개 브러시, 짧은 털용 개 목욕 도구, 애완견 목욕용품, 개 목욕용품 추천, 다기능 애완견 브러시]"
"### Instruction: Given a raw source for a product, generate five detailed descriptions in Korean. Each description should be relevant to the raw source.

### Raw Source:여름 신상 원피스 여성 2024 보헤미안 스타일 긴 원피스 해변 휴가용 비치 드레스 가볍고 통기성 좋은 프린트
### Detailed Description:2024년 여름을 맞이하여 선보이는 보헤미안 스타일의 긴 원피스는 해변에서의 휴가를 더욱 특별하게 만들어 줍니다. 가볍고 통기성이 뛰어난 소재로 제작되어 무더운 여름에도 시원하고 쾌적한 착용감을 제공합니다. 섬세하고 화려한 프린트가 돋보이는 이 원피스는 여성스러움을 강조하며 어떤 여름 행사에도 잘 어울립니다. 긴 원피스 디자인은 우아함을 더하며, 보헤미안 스타일의 자유분방한 매력이 느껴집니다. 해변은 물론, 여름날의 다양한 야외 활동에도 완벽한 선택이 될 이 원피스로 여름을 더욱 돋보이게 만들어 보세요."
"### Instruction: Given a raw source for a product, generate a coherent and relevant product title in Korean.

### Raw Source:스마트워치 남녀 스포츠 모델 2023 신제품 다기능 방수 블루투스 전화 시계 심박수 모니터링 건강 만보기
### Product Title:2023 스마트워치 방수 심박수 측정 블루투스 통화 가능"
"### Instruction: Given a raw source for a product, generate five detailed descriptions in Korean. Each description should be relevant to the raw source.

### Raw Source:지능형 홈 보이스 컨트롤러 WiFi/블루투스 호환 스마트 스피커 원격 가전 연결 자동화 장비
### Detailed Description:우리의 지능형 홈 보이스 컨트롤러는 WiFi와 블루투스 호환 기능을 갖추어 스마트폰이나 타블렛과의 연결을 용이하게 합니다.
음성 명령만으로 가전 제품을 제어할 수 있어, 사용자의 생활을 더욱 편리하고 스마트하게 만들어 줍니다.
스마트 스피커 기능을 통해 음악을 감상하거나 뉴스, 날씨 정보 등을 실시간으로 받아볼 수 있습니다.
원격으로 가전 제품을 연결하고 자동화 장비를 제어함으로써 집안의 에너지 관리를 최적화할 수 있습니다.
야외 스포츠 활동 중에도 이 지능형 홈 보이스 컨트롤러를 사용하여 집안의 상태를 체크하고 조절할 수 있어 매우 편리합니다."
"### Instruction: Given a raw source for a product, generate related search keywords in Korean that are relevant to the raw source and practically usable.

### Raw Source:시크한 여성용 가을/겨울 양모 혼방 더블 브레스티드 무릎 길이 코트 2023 신상품
### Related Keywords:[여성 양모 코트, 가을 겨울 더블코트, 무릎길이 여성코트, 2023 여성 신상 코트, 더블 브레스티드 코트, 양모 혼방 코트, 시크한 겨울코트, 여성 더블코트]"
"### Instruction: Given a raw source for a product, generate five detailed descriptions in Korean. Each description should be relevant to the raw source.

### Raw Source:지능형 홈 보이스 컨트롤 시스템 티몰 정령 지능형 스피커 2024 모델 WiFi 연결 멀티펑션 리모트 컨트롤 가전 호환 샤오두 아마존 에코
### Detailed Description:2024년형 티몰 정령 지능형 스피커는 최신 WiFi 연결 기능을 탑재하여 집안의 다양한 스마트 기기들과 손쉽게 연동됩니다. 음성 인식 기술을 통해 음악 재생, 날씨 정보 제공, 가전 제품 제어 등 다양한 기능을 명령 한마디로 조작할 수 있습니다. 아마존 에코와도 완벽하게 호환되어, 더 넓은 사용자 환경을 경험할 수 있습니다. 멀티펑션 리모트 컨트롤 기능은 집안 곳곳의 기기들을 중앙에서 통제할 수 있는 편리함을 제공합니다. 이 스마트 스피커는 생활을 편리하게 만들어주는 지능형 솔루션으로, 집안의 분위기를 한층 더 스마트하게 변화시킬 것입니다."
"### Instruction: Given a raw source for a product, generate a coherent and relevant product title in Korean.

### Raw Source:이동 전자동 지능형 로봇 청소기 가정용 저소음 진공 청소기 걸레질 기능 일체형 청소 로봇
### Product Title:자동 충전 지능형 로봇 청소기 저소음 진공 걸레 기능"
"### Instruction: Given a raw source for a product, generate a coherent and relevant product title in Korean.

### Raw Source:나이키 남성용 2023 신상 통기성이 좋고 가벼운 쿠션 러닝화 봄 시즌 패션 캐주얼 스포츠 신발
### Product Title:나이키 2023 남성 러닝화 통기성 가벼운 쿠션 패션 스포츠"
"### Instruction: Given a raw source for a product, generate five detailed descriptions in Korean. Each description should be relevant to the raw source.

### Raw Source:스마트워치 남녀 스포츠 걸음 수 측정 심박수 모니터링 블루투스 통화 방수 다기능 학생 팔찌 2023 신제품 스마트 웨어러블 기기
### Detailed Description:이 2023년 신제품 스마트워치는 남녀 모두에게 적합한 스포츠용 액세서리로, 걸음 수, 심박수 모니터링 기능을 제공합니다.
블루투스를 통한 통화 기능이 탑재되어 있어, 손쉽게 통화가 가능하며 항상 연결된 상태를 유지할 수 있습니다.
방수 기능이 추가되어 수영이나 비 오는 날에도 안심하고 사용할 수 있습니다.
학생들에게 필요한 다기능 디자인으로, 학교 생활과 스포츠 활동 모두에서 유용하게 활용됩니다.
스타일과 기능을 겸비한 이 스마트워치는 일상생활은 물론, 모든 운동 활동에서도 완벽한 파트너가 될 것입니다."
"### Instruction: Given a raw source for a product, generate a coherent and relevant product title in Korean.

### Raw Source:어린이 스마트워치 2023 신모델 GPS 위치 추적 전화 시계 방수 터치 스크린 학생용 멀티 기능 팔찌
### Product Title:2023 어린이용 GPS 방수 스마트워치 전화 및 멀티기능"
"### Instruction: Given a raw source for a product, generate related search keywords in Korean that are relevant to the raw source and practically usable.

### Raw Source:코닥 고화질 디지털 카메라 | 2023 신모델 프로용 풀프레임 4K 야간 시야 기능, 사용하기 쉬운 휴대용
### Related Keywords:[코닥 프로용 디지털 카메라, 고화질 풀프레임 카메라, 2023 코닥 신모델, 4K 야간 촬영 카메라, 휴대용 프로 카메라, 코닥 4K 디지털 카메라, 프로 사진작가 카메라, 최신 디지털 카메라 추천]"
"### Instruction: Given a raw source for a product, generate five detailed descriptions in Korean. Each description should be relevant to the raw source.

### Raw Source:면질 후드티 남녀 가을겨울 기모 보온 커플용 학생용 루즈핏 캐주얼 아우터 젊은이 트렌드 의류
### Detailed Description:면질 소재로 제작된 이 후드티는 부드럽고 편안한 착용감을 제공합니다. 기모 처리가 되어 있어 가을과 겨울철에 보온성을 높여주며 추운 날씨에도 따뜻하게 지낼 수 있습니다. 남녀공용 디자인으로 커플이나 친구끼리 매치하기 좋으며, 스타일리시한 외모를 연출할 수 있습니다. 루즈핏 스타일은 자유로운 움직임을 가능하게 하여 일상생활에서의 편안함을 더해줍니다. 젊은 층을 겨냥한 트렌디한 디자인으로, 캐주얼하면서도 패셔너블한 아우터로 손색없습니다."
"### Instruction: Given a raw source for a product, generate a coherent and relevant product title in Korean.

### Raw Source:레트로 스타일 금속 프레임 원형 안경 여성 남성 블루라이트 차단 평면 렌즈 문예 청신 안경테
### Product Title:레트로 원형 금속테 블루라이트 차단 남녀공용 안경"
"### Instruction: Given a raw source for a product, generate a coherent and relevant product title in Korean.

### Raw Source:운동 바람 속도 건조 통풍 반팔 남성 T셔츠 2023 여름 신상품 빠른 건조 통풍 체육관 달리기 스포츠
### Product Title:2023 여름 신상 남성용 통풍 속건조 반팔 T셔츠"
"### Instruction: Given a raw source for a product, generate related search keywords in Korean that are relevant to the raw source and practically usable.

### Raw Source:블루투스 스마트워치 남녀공용 2023 신모델 스포츠형 심박수 모니터링 다기능 방수 전자시계
### Related Keywords:[블루투스 스마트워치, 스포츠형 스마트워치, 심박수 모니터링 시계, 방수 전자시계, 남녀공용 스마트워치, 2023 스마트워치 신모델, 다기능 스마트워치]"
"### Instruction: Given a raw source for a product, generate a coherent and relevant product title in Korean.

### Raw Source:청신록식 다육식물 조합 한 화분에 화분 포함 사무실 실내 공기 정화 소형 화분 선물하기 좋음
### Product Title:사무실용 공기정화 소형 다육식물 선물 세트"
"### Instruction: Given a raw source for a product, generate related search keywords in Korean that are relevant to the raw source and practically usable.

### Raw Source:간결한 현대 2023 신상 남성용 비즈니스 서류가방 대용량 핸드백 겸 숄더백 내마모성 방수 남성 가방
### Related Keywords:[남성 비즈니스 가방, 신상 남성 서류가방, 대용량 핸드백, 방수 숄더백, 내마모성 남성가방, 2023 남성 서류가방, 멀티펑션 남성가방]"
"### Instruction: Given a raw source for a product, generate a coherent and relevant product title in Korean.

### Raw Source:가을 겨울 새로운 여성용 니트 가디건 긴팔 미디엄 길이 오버사이즈 코트 패션 심플 솔리드 컬러 여성 스웨터
### Product Title:가을 겨울 여성용 니트 긴팔 오버사이즈 가디건"
"### Instruction: Given a raw source for a product, generate a coherent and relevant product title in Korean.

### Raw Source:운동화 남성 2023 신상 통기성 러닝화 경량 편안한 캐주얼화 패션 트렌드 학생 스니커즈
### Product Title:2023 남성용 통기성 경량 러닝화 패션 캐주얼 스니커즈"
"### Instruction: Given a raw source for a product, generate a coherent and relevant product title in Korean.

### Raw Source:【2024 봄 신상】여성용 얇은 트렌치코트 봄가을 패션 기품 있는 긴소매 무릎 아래 긴 코트 여성복
### Product Title:2024 봄가을 여성용 우아한 롱 트렌치코트"
"### Instruction: Given a raw source for a product, generate five detailed descriptions in Korean. Each description should be relevant to the raw source.

### Raw Source:순색 고넥 스웨터 여성 2023 신상 가을겨울 두꺼운 보온 니트 이너셔츠 오버사이즈 풀오버
### Detailed Description:2023년 가을겨울 시즌을 겨냥한 신상품, 여성용 순색 고넥 스웨터를 소개합니다. 이 오버사이즈 풀오버는 고급스러운 니트 소재로 제작되어, 보온성이 뛰어나 추운 날씨에도 따뜻하게 입을 수 있습니다. 순색 디자인과 고넥 스타일이 조화를 이루어, 어떤 아우터와도 잘 어울리며 세련된 겨울 코디를 완성시켜 줍니다. 두꺼운 소재감은 겨울철 필수 아이템으로, 오래 입어도 변형이 적어 지속 가능한 패션을 제안합니다. 여유로운 오버사이즈 핏은 편안함을 주면서도, 현대적인 감각의 스타일을 연출할 수 있어 일상에서부터 특별한 날까지 다양하게 활용할 수 있습니다."
"### Instruction: Given a raw source for a product, generate five detailed descriptions in Korean. Each description should be relevant to the raw source.

### Raw Source:카툰 애니메이션 침구 세트 네 개, 어린이 침실용 침대 시트와 이불 커버, 베개 커버, 전체 면 소프트웨어, 카툰 패브릭 청소년용
### Detailed Description:카툰 애니메이션 디자인이 적용된 이 침구 세트는 어린이와 청소년의 침실을 위해 특별히 제작되었습니다. 침대 시트, 이불 커버, 베개 커버까지 전체 면 소재로 제작되어 부드럽고 편안한 사용감을 제공합니다. 밝고 활기찬 캐릭터들이 그려진 이 침구는 어린이의 상상력을 자극하고 즐거운 수면 환경을 조성해 줍니다. 또한, 모든 제품은 세탁이 용이하여 위생적으로 관리할 수 있습니다. 이 침구 세트는 어린이와 청소년의 방을 더욱 즐겁고 개성 있게 꾸밀 수 있는 완벽한 선택입니다."
"### Instruction: Given a raw source for a product, generate a coherent and relevant product title in Korean.

### Raw Source:2023 봄 신상 여성용 핑크색 부드러운 니트 가디건 얇은 V넥 긴팔 스웨터
### Product Title:2023 봄 신상 여성용 핑크 니트 가디건 V넥 긴팔"
"### Instruction: Given a raw source for a product, generate related search keywords in Korean that are relevant to the raw source and practically usable.

### Raw Source:유럽 및 미국 스타일 여성 니트 스웨터 2023 가을 겨울 신상 품목 루즈핏 하이넥 풀오버 긴팔 베이스 셔츠 패션 트렌드
### Related Keywords:[2023 가을 겨울 니트, 여성 하이넥 스웨터, 루즈핏 풀오버, 유럽 스타일 여성복, 미국 스타일 니트웨어, 가을 패션 트렌드, 겨울 패션 신상, 긴팔 베이스 셔츠]"
"### Instruction: Given a raw source for a product, generate a coherent and relevant product title in Korean.

### Raw Source:새로운 스마트 러닝머신 가정용 다기능 조용한 접이식 전동 헬스장 기구 마사지 헤드가 있는 운동 피트니스 장비
### Product Title:스마트 조용한 접이식 러닝머신 가정용 피트니스기구"
"### Instruction: Given a raw source for a product, generate a coherent and relevant product title in Korean.

### Raw Source:전동 칫솔 성인용 풀오토 충전식 음파 소프트모 방수 잇몸 보호 스마트 메모리 기능 가족 세트
### Product Title:음파 전동칫솔 가족용 세트 방수 스마트 충전식"
"### Instruction: Given a raw source for a product, generate related search keywords in Korean that are relevant to the raw source and practically usable.

### Raw Source:카툰 동물 무늬 어린이 침낭 2024 봄 신상 휴대용 접이식 아기 방충담요 귀여운 보
### Related Keywords:[어린이 침낭, 휴대용 아기 침낭, 방충 어린이 침낭, 2024 신상 유아용품, 귀여운 어린이 침낭, 접이식 아기 담요, 카툰 동물 무늬 침낭, 유아용 방충담요]"
"### Instruction: Given a raw source for a product, generate related search keywords in Korean that are relevant to the raw source and practically usable.

### Raw Source:SNICLO 무선 몰입 FPV 리모컨 자동차 RC 4륜 구동 클라이밍 카 장난감 소년 오프로드 차량 1:64 카메라
### Related Keywords:[FPV 리모컨 자동차, 4륜 구동 RC카, 오프로드 RC 자동차, 1:64 스케일 모델카, 클라이밍 RC카, 소년용 장난감 자동차, 무선 조종 자동차, FPV 카메라 장착 자동차]"
"### Instruction: Given a raw source for a product, generate five detailed descriptions in Korean. Each description should be relevant to the raw source.

### Raw Source:【신제품 출시】스마트 전동 칫솔 성인 충전식 음파 자동 칫솔 방수 연모 칫솔 가정용 여행용 휴대용
### Detailed Description:신제품 스마트 전동 칫솔은 충전식 설계로 언제 어디서나 편리하게 사용할 수 있습니다. 음파 청소 기술을 적용하여 더 깊숙이 치아 사이와 잇몸을 청결하게 유지할 수 있습니다. 방수 기능이 있어 사용 후에도 간편하게 세척할 수 있어 위생적입니다. 가볍고 컴팩트한 디자인으로 집에서뿐만 아니라 여행이나 출장 시에도 쉽게 휴대가 가능합니다. 세련된 디자인과 뛰어난 기능으로 매일의 구강 관리를 한층 업그레이드시켜 줄 스마트 선택입니다."
"### Instruction: Given a raw source for a product, generate related search keywords in Korean that are relevant to the raw source and practically usable.

### Raw Source:순면 데님 팬츠 남성 와이드 스트레이트 청년 일상 캐주얼 팬츠 빈티지 블루 하이웨이스트 롱 팬츠 봄가을 신상
### Related Keywords:[남성 와이드 데님 팬츠, 하이웨이스트 청바지, 순면 청바지, 빈티지 블루 데님, 봄가을 남성 패션, 남성 캐주얼 팬츠, 와이드 스트레이트 청바지]"
"### Instruction: Given a raw source for a product, generate related search keywords in Korean that are relevant to the raw source and practically usable.

### Raw Source:니트 셔츠 남성 2023 신상 가을겨울 솔리드 컬러 라운드넥 풀오버 스웨터 패션 심플 캐주얼 이너웨어 보온 상의
### Related Keywords:[2023 남성 니트셔츠, 가을겨울 남성 스웨터, 남성 라운드넥 풀오버, 남성 패션 이너웨어, 보온 남성 상의, 남성 캐주얼 니트웨어, 신상 남성 니트]"
"### Instruction: Given a raw source for a product, generate a coherent and relevant product title in Korean.

### Raw Source:파란색 청바지 남성 2023 봄 신상 캐주얼 스트레이트핏 와이드 레그 팬츠 롱 팬츠 트렌디 베이직
### Product Title:2023 봄 신상 남성 캐주얼 와이드 청바지 스트레이트핏"
"### Instruction: Given a raw source for a product, generate related search keywords in Korean that are relevant to the raw source and practically usable.

### Raw Source:2023 신상 봄철 남성 캐주얼 정장 재킷 단색 비즈니스 정장 싱글 자켓 얇고 통기성이 좋습니다.
### Related Keywords:[2023 남성 캐주얼 정장, 봄철 남성 재킷, 비즈니스 스타일 남성복, 남성 단색 싱글 자켓, 통기성 좋은 남성 재킷, 남성 패션 신상품, 남성 비즈니스 캐주얼 의류]"
"### Instruction: Given a raw source for a product, generate related search keywords in Korean that are relevant to the raw source and practically usable.

### Raw Source:새로운 제품 샤오미 미밴드 8 Pro 원신 한정판 - 샤오미 원신 협업 미밴드 리야 테마 맞춤 버전
### Related Keywords:[샤오미 미밴드 8 Pro 원신 한정판, 원신 리야 테마 스마트밴드, 샤오미 원신 협업 제품, 샤오미 미밴드 8 Pro 리야 에디션, 게임 팬을 위한 스마트워치, 원신 한정판 스마트밴드, 샤오미 스마트밴드 수집품, 미밴드 8 Pro 한정판]"
"### Instruction: Given a raw source for a product, generate a coherent and relevant product title in Korean.

### Raw Source:대나무 섬유 남성용 반팔 티셔츠 2023 봄여름 신상 통기성 빠른 건조 라운드넥 스포츠 캐주얼 이너셔츠
### Product Title:대나무 섬유 남성용 통기성 빠른건조 반팔 티셔츠"
"### Instruction: Given a raw source for a product, generate a coherent and relevant product title in Korean.

### Raw Source:전자동 스마트 로봇 청소기 집용 먼지 흡입 및 바닥 닦기 일체형 기계 애완동물 털 청소 진드기 제거 정숙 충전식
### Product Title:스마트 로봇 청소기 먼지제거 애완동물털 정숙바닥청소"
"### Instruction: Given a raw source for a product, generate related search keywords in Korean that are relevant to the raw source and practically usable.

### Raw Source:【2024 봄 신상】여성용 얇은 트렌치코트 봄가을 패션 기품 있는 긴소매 무릎 아래 긴 코트 여성복
### Related Keywords:[여성 트렌치코트, 봄가을 코트, 긴소매 여성코트, 무릎길이 트렌치코트, 여성 가을 패션, 2024 신상 여성복, 기품 있는 여성코트]"
"### Instruction: Given a raw source for a product, generate a coherent and relevant product title in Korean.

### Raw Source:지능형 음성 제어 LED 천장등 현대 간결 가정용 거실 침실 조명기구 조도 및 색상 조절 가능 리모컨 포함
### Product Title:음성 제어 LED 천장등 조도 색상 조절 리모컨 포함"
"### Instruction: Given a raw source for a product, generate a coherent and relevant product title in Korean.

### Raw Source:레트로 스타일 가죽 핸드백 여성 2023 신상 유럽과 미국 스타일의 원 숄더 크로스백 대용량 패션 정품 가죽 여성 가방
### Product Title:2023 신상 여성 레트로 가죽 크로스백 대용량 숄더백"
"### Instruction: Given a raw source for a product, generate related search keywords in Korean that are relevant to the raw source and practically usable.

### Raw Source:【2023신형/한정 시간 프로모션】스마트워치 남녀공용 스포츠 모니터링 심박수 혈압 수면 모니터링 멀티펑션 블루투스 스마트
### Related Keywords:[스마트워치 2023 신형, 남녀공용 스마트워치, 스포츠 모니터링 스마트워치, 심박수 측정 스마트워치, 혈압 측정 스마트워치, 수면 모니터링 스마트워치, 블루투스 스마트워치, 멀티펑션 스마트워치, 스마트워치 추천, 스마트워치 프로모션]"
"### Instruction: Given a raw source for a product, generate five detailed descriptions in Korean. Each description should be relevant to the raw source.

### Raw Source:화웨이 Mate50 Pro 휴대폰 5G 전국통신 스마트 신형 곡면 스크린 기린 9000 칩 초고속 충전 대용량 배터리
### Detailed Description:화웨이 Mate50 Pro는 5G 전국통신 지원으로 언제 어디서나 빠른 인터넷 연결을 제공합니다. 곡면 스크린 디자인이 적용되어 보다 몰입감 있는 시청 경험을 선사하며, 손에 쥐었을 때의 그립감도 탁월합니다. 최신 기린 9000 칩셋을 탑재하여 뛰어난 처리 속도와 효율성을 자랑합니다. 초고속 충전 기능이 장착되어 바쁜 일상 속에서도 빠르게 충전할 수 있어 편리합니다. 대용량 배터리를 통해 장시간 사용이 가능하여 게임, 영상 시청, 업무 등 다양한 활동을 걱정 없이 즐길 수 있습니다."
"### Instruction: Given a raw source for a product, generate related search keywords in Korean that are relevant to the raw source and practically usable.

### Raw Source:전자동 스마트 로봇 청소기 가정용 무소음 물걸레 청소 및 진공 청소기 일체형 게으른 사람용 청소기 경로 스캔 계획
### Related Keywords:[스마트 로봇 청소기, 무소음 로봇 청소기, 전자동 청소기, 물걸레 로봇 청소기, 진공 로봇 청소기, 경로 스캔 청소기, 게으른 사람용 청소기, 집안용 로봇 청소기, 무선 로봇 청소기, 로봇 청소기 추천]"
"### Instruction: Given a raw source for a product, generate a coherent and relevant product title in Korean.

### Raw Source:새로운 스마트워치 화웨이 MateWatch2023 초박형 풀터치 스크린 스포츠 트래킹 심박수 모니터링 다기능 남녀공용 블루투스 통화
### Product Title:화웨이 MateWatch2023 스마트워치 풀터치 심박수 스포츠 트래커"
"### Instruction: Given a raw source for a product, generate a coherent and relevant product title in Korean.

### Raw Source:2024신상 가을겨울 남성용 솔리드 컬러 라운드넥 캐주얼 보온 풀오버 니트 스웨터
### Product Title:2024 가을겨울 남성 보온 라운드넥 니트 스웨터"
"### Instruction: Given a raw source for a product, generate related search keywords in Korean that are relevant to the raw source and practically usable.

### Raw Source:2023 신형 스마트 청소 로봇 가정용 전자동 진공 청소 및 물걸레 청소 일체형 기계 조용하고 깊은 청소 스마트 리모컨
### Related Keywords:[2023 스마트 청소 로봇, 전자동 청소 로봇, 물걸레 청소 로봇, 진공 청소기 로봇, 가정용 로봇 청소기, 조용한 로봇 청소기, 스마트 리모컨 청소기, 로봇 청소기 추천, 최신 로봇 청소기]"
"### Instruction: Given a raw source for a product, generate a coherent and relevant product title in Korean.

### Raw Source:LED 다색 조절 가능한 별과 달 우주 밤 빛 어린이 방 장식 연인 생일 선물 창의적인 소형 야간등
### Product Title:다채로운 LED 별 달 야간등 어린이방 장식 생일선물"
"### Instruction: Given a raw source for a product, generate related search keywords in Korean that are relevant to the raw source and practically usable.

### Raw Source:2023 신상 어린이용 겨울 두꺼운 만화 프린트 후드 아우터 키즈 보온 코튼 의류 남녀 아기 귀여운 외투
### Related Keywords:[어린이 겨울 외투, 어린이용 후드 아우터, 만화 프린트 어린이 의류, 키즈 보온 코튼 의류, 남녀공용 아기 겨울 옷, 2023 신상 어린이 옷, 귀여운 아동 외투, 겨울용 키즈 코트]"
"### Instruction: Given a raw source for a product, generate a coherent and relevant product title in Korean.

### Raw Source:애완묘용 건습식 혼합 천연 재료 무곡물 치킨맛 성묘 전용 면역력 강화 500g 팩
### Product Title:천연무곡물 치킨맛 성묘용 면역력 강화 건습식사료 500g"
"### Instruction: Given a raw source for a product, generate related search keywords in Korean that are relevant to the raw source and practically usable.

### Raw Source:우아한 경량 호화 방향 기계, 조용한 침실 거실 사무실 공기 가습기 에센셜 오일 향기 기계 타이머 기능
### Related Keywords:[방향기계, 조용한가습기, 에센셜오일가습기, 우아한디자인가습기, 경량가습기, 타이머기능가습기, 사무실용가습기, 거실가습기]"
"### Instruction: Given a raw source for a product, generate five detailed descriptions in Korean. Each description should be relevant to the raw source.

### Raw Source:2023년 신상 여성용 겨울 패딩 코트 두꺼운 보온 패션 후드 대형 모피 칼라 여성 다운 재킷
### Detailed Description:2023년 신상 여성용 겨울 패딩 코트로, 두꺼운 보온 소재를 사용하여 추운 겨울에도 따뜻함을 제공합니다. 패션 후드와 대형 모피 칼라가 결합되어, 고급스러움과 스타일을 한층 업그레이드 시켜줍니다. 여성 다운 재킷으로서, 우수한 보온성은 물론이고 편안한 착용감을 자랑합니다. 겨울철 필수 아이템으로, 어떠한 겨울 의상과도 잘 어울리며 스타일리시한 겨울을 완성시켜 줍니다. 이 제품은 여성 의류 부티크에서도 찾아볼 수 있어, 겨울 패션을 한층 더 돋보이게 할 선택입니다."
"### Instruction: Given a raw source for a product, generate five detailed descriptions in Korean. Each description should be relevant to the raw source.

### Raw Source:여름 신상 빠른 건조 해변 반바지 남성 수영복 청소년 스포츠 5부 바지 트렌디 프린트 반바지 외출복
